517335,Guest,2002-02-19 07:15:00,0,"hello all, was wondering if anybody could give me some info on what has worked and where, on gullrock in ontario. have not been upthere for a few years and i am just curious, i am heading up the 14 of june.any info will be appreciated greatly,thank you in advance..brad en mayaguez puerto rico"
517336,Guest,2002-02-19 10:33:00,0,"I have been going for 14 years. Depends on the time of year. I normally use spinners, Liny';s, and minnows, crawlers and leeches. Burnt Island, Keg lake, grassy area around the gull rock are some of the better spots. I love fishing gull rock."
