407138,tjsa,2009-11-30 22:59:00,1578,"Bulletin  Toronto Hydro is warning customers of the rotating winter power blackouts that are expected to occur on:   Mon, 30 Nov 2009  Mon, 7 Dec 2009  Wed, 9 Dec 2009  Sat, 12 Dec 2009  Mon, 14 Dec 2009  Wed, 16 Dec 2009  Sat, 19 Dec 2009  Mon, 21 Dec 2009  Sat, 26 Dec 2009  Tue, 5 Jan 2010  Sat, 9 Jan 2010  Tue, 12 Jan 2010  Thu, 14 Jan 2010  Tue, 26 Jan 2010  Sat, 30 Jan 2010  Tue, 2 Feb 2010  Sat, 6 Feb 2010  Mon, 8 Feb 2010  Tue, 2 Mar 2010  Tue, 9 Mar 2010  Thu, 11 Mar 2010  Sat, 13 Mar 2010  Thu, 18 Mar 2010  Sat, 20 Mar 2010  Tue, 23 Mar 2010  Sat, 27 Mar 2010  Tue, 30 Mar 2010          This is a province wide alert. The lack of power seems to consistently occur just after 7 pm on Saturday or 7:30 pm weekdays and is attributed to the excessive power required to run the goal judge light behind the Leafs' net."
407139,fishing n autograph,2009-11-30 23:14:00,2540,hahahahaha that's a good one....   hey what do Leaf fans do after they win the Stanley Cup???      They turn off the Xbox!
