567732,Guest,2007-07-24 08:22:00,0,Which is faster on a 620 ranger 07 .A merc 250 verado or 250 merc pro xs
567738,T Mac,2007-07-24 10:01:00,10084,See replys to this question on the Boats & motors page ;)
