1449340,Aaron-IN,2012-06-14 13:49:00,500,Anyone know what time that store (the one next to the bait shop) opens in the morning?
1449493,eyeman_1,2012-06-14 19:16:00,690,I just looked yesterday - Summer hours are 7:30 - 6pm - M-Sat ; 8:30 - 5 Sun. I was hoping they would be open earlier when I hit the bait store.....
