555336,Guest,2006-03-11 09:40:00,0,"A suggestion to the moderators.....it might be helpful to those needing info on border issues, etc. to pin or link somehow several good websites that deal with answering all those questions. Two good ones are www.infonorth.net and www.candawelcomesyou.net ."
555338,Trailerguy,2006-03-11 19:06:00,1407,"[font color=green size=3][b]Walleye Central has an excellent search feature, or ask a specific question and someone will help you out. Scott seems to think advertising on WC should generate income to suport these boards. ;) I certinaly won't argue with that! Wish'in I was fish'in on Wabby"
