1004199,turtle,2017-05-23 10:33:00,274,"Water levels still above high water mark but starting to drop, black flies out but temps cold enough they're not that active, surface water temp 8-10C, caught 3 lake trout & lost 1.  Saw more deer & deer sign this spring than in the last few years in local area, maybe a comeback?"
1006772,fishboy,2017-06-17 16:54:00,550,I was finding the lakers still in shallow; caught a number in 15-20 fow while looking for walters
