546912,north_alabama,2005-04-10 04:09:00,172,"Does a three-way rig with baits on both leader ""arms"" violate the one line rule in Ontario?"
546914,retire55,2005-04-10 07:53:00,1029,"I would say no as long as you do not contravene the four hook rule: ""A fishing line must not have more than four hooks attached. Where an artificial lure is used, each double or treble hook attached to it is considered to be one hook. In all other situations, a double hook counts as two hooks; and a treble hook counts as three hooks."" See information section at http://www.mnr.gov.on.ca/MNR/pubs/pubmenu.html#fish"
