690893,dintymoore,2012-04-28 15:10:00,62,"After taking a few years off, this fish on this particular night re-kindled my love for the sport. Now, once again, I am all about it! "
690900,GBW,2012-04-28 15:58:00,8460,"nice, good for you and nice 1st post too."
690901,limeyangler,2012-04-28 16:00:00,5204,Good stuff....nice fish...welcome to the board.
690941,Twocoda,2012-04-28 18:43:00,4130,"Ah ha....welcome to the board and nice shootin....say good bye to any ""couch time"" you used to enjoy..."
691014,mercman,2012-04-28 23:43:00,7054,"Welcome to the board DM !!! Samething happened to me a few years ago, with a Large Mouth Bass. Soon as it was in my hands, i knew i loved the sport. Now i fish a bit of everything"
